MANDT;ID;NAME;FORM;STREET;POSTBOX;POSTCODE;CITY;COUNTRY;REGION;TELEPHONE;CUSTTYPE;DISCOUNT;LANGU;EMAIL;WEBUSER
100;00004309;Cindy Gutenberg;Mrs;267 Windstone Drive;;76018;Arlington;US;TX;817 472 1902;P;000;E;Cindy_Gutenberg@Arlington.net;
100;00004310;Ida Kirk;Frau;Dudweilerstr. 256;;66386;St. Ingbert;DE;;06894 194285;P;005;D;Ida_Kirk@St.Ingbert.net;
100;00004311;Laura Columbo;Frau;Raupelsweg 182;;60118;Mainz;DE;;06221 934 432;P;010;D;Laura_Columbo@Mainz.net;
100;00004312;Ida Madeira;Frau;Dudweilerstr. 118;;66386;St. Ingbert;DE;;06894 194285;P;015;D;Ida_Madeira@St.Ingbert.net;
100;00004313;Lee Barth;Mr.;96 17th St.;;09765;Boulder;US;;516-865-1547;P;000;E;Lee_Barth@Boulder.net;
100;00004314;Christoph Pan;Mr;215 Federal Avenue;;17844;Washington;US;;221 784 4478;P;005;E;Christoph_Pan@Washington.net;
100;00004315;Guillermo Benjamin;Mr.;265 Pza. Pablo Ruiz Picasso;;28020;Madrid;ES;;34914567200;P;010;S;Guillermo_Benjamin@Madrid.net;
100;00004316;Mathilde Sisko;Frau;Erlengrund 40;;68789;St. Leon-Rot;DE;;06227 13813;P;015;D;Mathilde_Sisko@St.Leon-Rot.net;
100;00004317;Lee Koslowski;Mr.;68 17th St.;;09765;Boulder;US;;516-865-1547;P;000;E;Lee_Koslowski@Boulder.net;
100;00004318;Cindy Kreiss;Mrs;281 Windstone Drive;;76018;Arlington;US;TX;817 472 1902;P;005;E;Cindy_Kreiss@Arlington.net;
100;00004319;Lothar Neubasler;Herr;Stiftsbogen 1;;81375;Muenchen;DE;BAY;089 8828838;P;010;D;Lothar_Neubasler@Muenchen.net;
100;00004320;Anna Babilon;Frau;N7, 74;;68161;Mannheim;DE;;0621/25871;P;015;D;Anna_Babilon@Mannheim.net;
100;00004321;Irmtraut Wohl;Frau;Max-Planck-Str. 274;;63150;Heusenstamm;DE;;06104 554433;P;000;D;Irmtraut_Wohl@Heusenstamm.net;
100;00004322;Simon Deichgraeber;M;rue de Moillebeau 140;;1211;Genève;CH;;+41 22 730 4003;P;005;F;Simon_Deichgraeber@Genève.net;
100;00004323;Johannes Hansmann;Herr;Leichhof 141;;55128;Mainz;DE;;06131 125627;P;010;D;Johannes_Hansmann@Mainz.net;
100;00004324;Florian Delon;Herr;Gruenlingweg 270;;69180;Wiesloch;DE;;06222 12345;P;015;D;Florian_Delon@Wiesloch.net;
100;00004325;Anne-Marie Delon;Frau;Marktplatz 206;;90419;Nuernberg;DE;Bay;0911 584 365;P;000;D;Anne-Marie_Delon@Nuernberg.net;
100;00004326;Christoph Eichbaum;Mr;55 Federal Avenue;;17844;Washington;US;;221 784 4478;P;005;E;Christoph_Eichbaum@Washington.net;
100;00004327;Gisela Waldmann;Frau;Goeckinghofstr. 201;;58332;Schwelm;DE;;02336/934587;P;010;D;Gisela_Waldmann@Schwelm.net;
100;00004328;Anne-Marie Montero;Frau;Marktplatz 8;;90419;Nuernberg;DE;Bay;0911 584 365;P;015;D;Anne-Marie_Montero@Nuernberg.net;
100;00004329;Lothar Miguel;Herr;Hauptstr. 165;;69180;Walldorf;DE;;06227 12345;P;000;D;Lothar_Miguel@Walldorf.net;
100;00004330;Irmtraut Benz;Frau;Max-Planck-Str. 72;;63150;Heusenstamm;DE;;06104 554433;P;005;D;Irmtraut_Benz@Heusenstamm.net;
100;00004331;Peter Hoffen;Herr;Karl-Marx-Allee 224;;16233;Potsdam;DE;;03224 78655;P;010;D;Peter_Hoffen@Potsdam.net;
100;00004332;Juan Heller;Sr.;168 Fuenlabrada;;28017;Madrid;ES;;914782397;P;015;S;Juan_Heller@Madrid.net;
100;00004333;Dr. Holm Koller;Herr;Muehltalstr. 53;;69121;Heidelberg;DE;;06221 54321;P;000;D;Holm_Koller@Heidelberg.net;
100;00004334;Anne-Marie Detemple;Frau;Marktplatz 137;;90419;Nuernberg;DE;Bay;0911 584 365;P;005;D;Anne-Marie_Detemple@Nuernberg.net;
100;00004335;Christine Matthaeus;Frau;Emil-Heckel-Str. 214;;68163;Mannheim;DE;;0621/812547;P;010;D;Christine_Matthaeus@Mannheim.net;
100;00004336;Anneliese Benjamin;Frau;Am Deich 272;;23056;Buxtehude;DE;;02033 897;P;015;D;Anneliese_Benjamin@Buxtehude.net;
100;00004337;Peter Picard;Herr;Karl-Marx-Allee 83;;16233;Potsdam;DE;;03224 78655;P;000;D;Peter_Picard@Potsdam.net;
100;00004338;Florian Babilon;Herr;Gruenlingweg 259;;69180;Wiesloch;DE;;06222 12345;P;005;D;Florian_Babilon@Wiesloch.net;
100;00004339;Holm Prinz;Herr;Muehltalstr. 151;;69121;Heidelberg;DE;;06221 54321;P;010;D;Holm_Prinz@Heidelberg.net;
100;00004340;Andrej Marshall;Herr;110 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;015;D;Andrej_Marshall@Ljubljana.net;
100;00004341;Mathilde Gahl;Frau;Erlengrund 105;;68789;St. Leon-Rot;DE;;06227 13813;P;000;D;Mathilde_Gahl@St.Leon-Rot.net;
100;00004342;Stephen Jeremias;Herr;Arionweg 64;;68723;Schwetzingen;DE;;06202 12345;P;005;D;Stephen_Jeremias@Schwetzingen.net;
100;00004343;August Mechler;Herr;Alte Reichsstr. 255;;66464;Homburg;DE;;06841 53232;P;010;D;August_Mechler@Homburg.net;
100;00004344;Lothar Kreiss;Herr;Stiftsbogen 119;;81375;Muenchen;DE;BAY;089 8828838;P;015;D;Lothar_Kreiss@Muenchen.net;
100;00004345;Peter Prinz;Herr;Karl-Marx-Allee 77;;16233;Potsdam;DE;;03224 78655;P;000;D;Peter_Prinz@Potsdam.net;
100;00004346;Andreas Kramer;Herr;Hasnerstrasse 263;;4020;Linz;AT;;0732 652149;P;005;D;Andreas_Kramer@Linz.net;
100;00004347;Christine Heller;Frau;Emil-Heckel-Str. 106;;68163;Mannheim;DE;;0621/812547;P;010;D;Christine_Heller@Mannheim.net;
100;00004348;Fabio Fischmann;Mr.;Via Giulio Cesare 45;;00195;Roma;IT;;3452738785;P;015;I;Fabio_Fischmann@Roma.net;
100;00004349;Johann Zimmermann;Herr;Ausfallstr. 249;;11111;Berlin;DE;;030 72545675;P;000;D;Johann_Zimmermann@Berlin.net;
100;00004350;Peter Detemple;Herr;Karl-Marx-Allee 117;;16233;Potsdam;DE;;03224 78655;P;005;D;Peter_Detemple@Potsdam.net;
100;00004351;Allen Trensch;Mr.;175 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;010;E;Allen_Trensch@N.Massapequa.net;
100;00004352;Ruth Matthaeus;Frau;Melissenstr. 70;;41466;Neuss;DE;;02131 465750;P;015;D;Ruth_Matthaeus@Neuss.net;
100;00004353;Salvador Lindwurm;Sr.;279 Piedad;;41006;Sevilla;ES;;953345728;P;000;S;Salvador_Lindwurm@Sevilla.net;
100;00004354;Carmel Prinz;Dr.;22 Oak Street;;07666;Teaneck;US;;973-331-3069;P;005;E;Carmel_Prinz@Teaneck.net;
100;00004355;Christine Legrand;Frau;Emil-Heckel-Str. 66;;68163;Mannheim;DE;;0621/812547;P;010;D;Christine_Legrand@Mannheim.net;
100;00004356;Ulla Waldmann;Frau;Gruenlingweg 237;;69180;Wiesloch;DE;;06222 12345;P;015;D;Ulla_Waldmann@Wiesloch.net;
100;00004357;Marta Wohl;Sra.;158 Camelias;;08014;Barcelona;ES;;932374423;P;000;S;Marta_Wohl@Barcelona.net;
100;00004358;Guillermo Sisko;Mr.;278 Pza. Pablo Ruiz Picasso;;28020;Madrid;ES;;34914567200;P;005;S;Guillermo_Sisko@Madrid.net;
100;00004359;Laura Picard;Frau;Raupelsweg 91;;60118;Mainz;DE;;06221 934 432;P;010;D;Laura_Picard@Mainz.net;
100;00004360;Johann Simonen;Herr;Ausfallstr. 63;;11111;Berlin;DE;;030 72545675;P;015;D;Johann_Simonen@Berlin.net;
100;00004361;Lothar Deichgraeber;Herr;Hauptstr. 113;;69180;Walldorf;DE;;06227 12345;P;000;D;Lothar_Deichgraeber@Walldorf.net;
100;00004362;Georg Kreiss;Herr;Caspar-David-Friedrich-Str. 16;;69190;Walldorf;DE;;06227/57188;P;005;D;Georg_Kreiss@Walldorf.net;
100;00004363;Irene Lautenbach;Frau;Akazienweg 3;;27299;Langwedel;DE;;04232 16212;P;010;D;Irene_Lautenbach@Langwedel.net;
100;00004364;Siegfried Kreiss;Herr;Schillerstr. 220;;15344;Strausberg;DE;;03342 365749;P;015;D;Siegfried_Kreiss@Strausberg.net;
100;00004365;Anna Kreiss;Frau;N7, 181;;68161;Mannheim;DE;;0621/25871;P;000;D;Anna_Kreiss@Mannheim.net;
100;00004366;Astrid Martin;Frau;Karl-Schwaner-Str. 229;;68219;Mannheim;DE;;0621 801740;P;005;D;Astrid_Martin@Mannheim.net;
100;00004367;Fabio Sessler;Mr.;Via Giulio Cesare 25;;00195;Roma;IT;;3452738785;P;010;I;Fabio_Sessler@Roma.net;
100;00004368;Thomas Simonen;Mr.;171 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;015;E;Thomas_Simonen@Chicago.net;
100;00004369;Gisela Hoffen;Frau;Goeckinghofstr. 111;;58332;Schwelm;DE;;02336/934587;P;000;D;Gisela_Hoffen@Schwelm.net;
100;00004370;Ruth Montero;Frau;Melissenstr. 251;;41466;Neuss;DE;;02131 465750;P;005;D;Ruth_Montero@Neuss.net;
100;00004371;Walter Koslowski;Herr;Carl-Metz Strasse 23;;68163;Mannheim;DE;;0049 621 8282693;P;010;D;Walter_Koslowski@Mannheim.net;
100;00004372;Irene Goelke;Frau;Akazienweg 238;;27299;Langwedel;DE;;04232 16212;P;015;D;Irene_Goelke@Langwedel.net;
100;00004373;Johannes Martin;Herr;Leichhof 11;;55128;Mainz;DE;;06131 125627;P;000;D;Johannes_Martin@Mainz.net;
100;00004374;Florian Goelke;Herr;Gruenlingweg 59;;69180;Wiesloch;DE;;06222 12345;P;005;D;Florian_Goelke@Wiesloch.net;
100;00004375;Roland Hoffen;Herr;Gemeindestr. 212;;79761;Waldshut;DE;;07751 800753;P;010;D;Roland_Hoffen@Waldshut.net;
100;00004376;Laura Sisko;Frau;Raupelsweg 36;;60118;Mainz;DE;;06221 934 432;P;015;D;Laura_Sisko@Mainz.net;
100;00004377;Georg Moyano;Herr;Caspar-David-Friedrich-Str. 20;;69190;Walldorf;DE;;06227/57188;P;000;D;Georg_Moyano@Walldorf.net;
100;00004378;Allen Matthaeus;Mr.;192 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;005;E;Allen_Matthaeus@N.Massapequa.net;
100;00004379;Florian D´Oultrement;Herr;Gruenlingweg 199;;69180;Wiesloch;DE;;06222 12345;P;010;D;Florian_D´Oultrement@Wiesloch.net;
100;00004380;Peter Koslowski;Herr;Karl-Marx-Allee 20;;16233;Potsdam;DE;;03224 78655;P;015;D;Peter_Koslowski@Potsdam.net;
100;00004381;Amelie Schneider;Frau;Froschstr. 148;;68753;Amelie;DE;;07254 953350;P;000;D;Amelie_Schneider@Amelie.net;
100;00004382;Stephen Legrand;Herr;Arionweg 232;;68723;Schwetzingen;DE;;06202 12345;P;005;D;Stephen_Legrand@Schwetzingen.net;
100;00004383;Laura Benz;Frau;Raupelsweg 128;;60118;Mainz;DE;;06221 934 432;P;010;D;Laura_Benz@Mainz.net;
100;00004384;Allen Buehler;Mr.;241 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;015;E;Allen_Buehler@N.Massapequa.net;
100;00004385;Peter Wohl;Herr;Karl-Marx-Allee 147;;16233;Potsdam;DE;;03224 78655;P;000;D;Peter_Wohl@Potsdam.net;
100;00004386;Anneliese Rahn;Frau;Am Deich 73;;23056;Buxtehude;DE;;02033 897;P;005;D;Anneliese_Rahn@Buxtehude.net;
100;00004387;Amelie Montero;Frau;Froschstr. 79;;68753;Amelie;DE;;07254 953350;P;010;D;Amelie_Montero@Amelie.net;
100;00004388;Guenther Meier;Herr;Jacobistrasse 219;;79104;Freiburg;DE;;0761 475633;P;015;D;Guenther_Meier@Freiburg.net;
100;00004389;Kurt Buehler;Dr.;Waldmann 87;;69207;Kurt;DE;;06221 922 053;P;000;D;Kurt_Buehler@Kurt.net;
100;00004390;Amelie Sommer;Frau;Froschstr. 30;;68753;Amelie;DE;;07254 953350;P;005;D;Amelie_Sommer@Amelie.net;
100;00004391;Achim Meier;Herr;Rankestr. 185;;76137;Karlsruhe;DE;;0721 37758;P;010;D;Achim_Meier@Karlsruhe.net;
100;00004392;Jean-Luc Miguel;Herr;227 Rue Balzac;;75839;Paris;FR;;+33 10 3387 23428;P;015;F;Jean-Luc_Miguel@Paris.net;
100;00004393;Adam Lautenbach;Herr;Heidelberger Str. 133;;69483;Wald-Michelbach;DE;;06207 4138;P;000;D;Adam_Lautenbach@Wald-Michelbach.net;
100;00004394;Peter Buehler;Herr;Karl-Marx-Allee 43;;16233;Potsdam;DE;;03224 78655;P;005;D;Peter_Buehler@Potsdam.net;
100;00004395;Salvador Koller;Sr.;190 Piedad;;41006;Sevilla;ES;;953345728;P;010;S;Salvador_Koller@Sevilla.net;
100;00004396;Jean-Luc Henry;Herr;57 Rue Balzac;;75839;Paris;FR;;+33 10 3387 23428;P;015;F;Jean-Luc_Henry@Paris.net;
100;00004397;Lee Gutenberg;Mr.;61 17th St.;;09765;Boulder;US;;516-865-1547;P;000;E;Lee_Gutenberg@Boulder.net;
100;00004398;Marta Martin;Sra.;213 Camelias;;08014;Barcelona;ES;;932374423;P;005;S;Marta_Martin@Barcelona.net;
100;00004399;Adam Ryan;Herr;Heidelberger Str. 6;;69483;Wald-Michelbach;DE;;06207 4138;P;010;D;Adam_Ryan@Wald-Michelbach.net;
100;00004400;Jean Illner;M;221 rue Voltaire;;B - 1030;Bruxelles;BE;;+32 2 202 1638;P;015;F;Jean_Illner@Bruxelles.net;
100;00004401;Allen Ryan;Mr.;247 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;000;E;Allen_Ryan@N.Massapequa.net;
100;00004402;Allen Weiss;Mr.;54 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;005;E;Allen_Weiss@N.Massapequa.net;
100;00004403;Lothar Moyano;Herr;Stiftsbogen 15;;81375;Muenchen;DE;BAY;089 8828838;P;010;D;Lothar_Moyano@Muenchen.net;
100;00004404;Holm Lautenbach;Herr;Muehltalstr. 248;;69121;Heidelberg;DE;;06221 54321;P;015;D;Holm_Lautenbach@Heidelberg.net;
100;00004405;Ida Neubasler;Frau;Dudweilerstr. 102;;66386;St. Ingbert;DE;;06894 194285;P;000;D;Ida_Neubasler@St.Ingbert.net;
100;00004406;Georg Buchholm;Herr;Caspar-David-Friedrich-Str. 27;;69190;Walldorf;DE;;06227/57188;P;005;D;Georg_Buchholm@Walldorf.net;
100;00004407;Christoph Babilon;Mr;193 Federal Avenue;;17844;Washington;US;;221 784 4478;P;010;E;Christoph_Babilon@Washington.net;
100;00004408;Astrid Neubasler;Frau;Karl-Schwaner-Str. 225;;68219;Mannheim;DE;;0621 801740;P;015;D;Astrid_Neubasler@Mannheim.net;
100;00004409;Jean Barth;M;76 rue Voltaire;;B - 1030;Bruxelles;BE;;+32 2 202 1638;P;000;F;Jean_Barth@Bruxelles.net;
100;00004410;Chantal Sudhoff;Mme;208 rue Nieuport;;78140;Vélizy;FR;;0134 63 1919;P;005;F;Chantal_Sudhoff@Vélizy.net;
100;00004411;Johannes Illner;Herr;Leichhof 101;;55128;Mainz;DE;;06131 125627;P;010;D;Johannes_Illner@Mainz.net;
100;00004412;Thomas Miguel;Mr.;58 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;015;E;Thomas_Miguel@Chicago.net;
100;00004413;Irene Ryan;Frau;Akazienweg 149;;27299;Langwedel;DE;;04232 16212;P;000;D;Irene_Ryan@Langwedel.net;
100;00004414;Claire Hunter;Frau;Meerfeldstr. 180;;68163;Mannheim-Lindenhof;DE;;0049 621 8283279;P;005;D;Claire_Hunter@Mannheim-Lindenhof.net;
100;00004415;Mathilde Illner;Frau;Erlengrund 115;;68789;St. Leon-Rot;DE;;06227 13813;P;010;D;Mathilde_Illner@St.Leon-Rot.net;
100;00004416;Cindy Lautenbach;Mrs;195 Windstone Drive;;76018;Arlington;US;TX;817 472 1902;P;015;E;Cindy_Lautenbach@Arlington.net;
100;00004417;Hendrik Barth;Herr;Auf dem Huegel 207;;75757;Elsenz;DE;;07272 757575;P;000;D;Hendrik_Barth@Elsenz.net;
100;00004418;Anna Detemple;Frau;Lerchenstr. 80;;86343;Koenigsbrunn;DE;;08912 44376;P;005;D;Anna_Detemple@Koenigsbrunn.net;
100;00004419;Carmel Neubasler;Dr.;230 Oak Street;;07666;Teaneck;US;;973-331-3069;P;010;E;Carmel_Neubasler@Teaneck.net;
100;00004420;Amelie Benz;Frau;Froschstr. 52;;68753;Amelie;DE;;07254 953350;P;015;D;Amelie_Benz@Amelie.net;
100;00004421;Lothar Deichgraeber;Herr;Stiftsbogen 2;;81375;Muenchen;DE;BAY;089 8828838;P;000;D;Lothar_Deichgraeber@Muenchen.net;
100;00004422;James Weiss;Herr;183 Golden Gate Drive;;22334;San Francisco;US;;+1 240 27589 29874;P;005;E;James_Weiss@SanFrancisco.net;
100;00004423;Annemarie Goelke;Frau;Stauboernchenstrasse 14;;67663;Kaiserslautern;DE;RHP;0631 2052399;P;010;D;Annemarie_Goelke@Kaiserslautern.net;
100;00004424;Illya Miguel;Herr;Im Warmet 277;;69231;Rauenberg;DE;;0800 700707;P;015;D;Illya_Miguel@Rauenberg.net;
100;00004425;Kurt Kramer;Dr.;Waldmann 273;;69207;Kurt;DE;;06221 922 053;P;000;D;Kurt_Kramer@Kurt.net;
100;00004426;Laura Cesari;Frau;Raupelsweg 112;;60118;Mainz;DE;;06221 934 432;P;005;D;Laura_Cesari@Mainz.net;
100;00004427;Anna Miguel;Frau;Lerchenstr. 268;;86343;Koenigsbrunn;DE;;08912 44376;P;010;D;Anna_Miguel@Koenigsbrunn.net;
100;00004428;Sophie Delon;Frau;Mutterstadter Str. 78;;67105;Schifferstadt;DE;;0049 6235 93317;P;015;D;Sophie_Delon@Schifferstadt.net;
100;00004429;Holm Marshall;Herr;Muehltalstr. 200;;69121;Heidelberg;DE;;06221 54321;P;000;D;Holm_Marshall@Heidelberg.net;
100;00004430;Johann Wohl;Herr;Ausfallstr. 71;;11111;Berlin;DE;;030 72545675;P;005;D;Johann_Wohl@Berlin.net;
100;00004431;Theresia Delon;Frau;Arndtstrasse 108;;71116;Gaertringen;DE;;07034 / 299934;P;010;D;Theresia_Delon@Gaertringen.net;
100;00004432;Theresia Trensch;Frau;Arndtstrasse 167;;71116;Gaertringen;DE;;07034 / 299934;P;015;D;Theresia_Trensch@Gaertringen.net;
100;00004433;Lee Heller;Mr.;233 17th St.;;09765;Boulder;US;;516-865-1547;P;000;E;Lee_Heller@Boulder.net;
100;00004434;Ludwig Cesari;Herr;Wilhelminentr. 139;;64283;Darmstadt;DE;;06151 77372;P;005;D;Ludwig_Cesari@Darmstadt.net;
100;00004435;Matthias Waldmann;Herr;Gartenstr. 202;;69123;Heidelberg;DE;;07254 6442;P;010;D;Matthias_Waldmann@Heidelberg.net;
100;00004436;Guillermo Babilon;Mr.;90 Pza. Pablo Ruiz Picasso;;28020;Madrid;ES;;34914567200;P;015;S;Guillermo_Babilon@Madrid.net;
100;00004437;Laura Waldmann;Frau;Raupelsweg 85;;60118;Mainz;DE;;06221 934 432;P;000;D;Laura_Waldmann@Mainz.net;
100;00004438;Ludwig Babilon;Herr;Wilhelminentr. 266;;64283;Darmstadt;DE;;06151 77372;P;005;D;Ludwig_Babilon@Darmstadt.net;
100;00004439;Christoph Leisert;Mr;50 Federal Avenue;;17844;Washington;US;;221 784 4478;P;010;E;Christoph_Leisert@Washington.net;
100;00004440;Andreas Cesari;Herr;Hasnerstrasse 4;;4020;Linz;AT;;0732 652149;P;015;D;Andreas_Cesari@Linz.net;
100;00004441;August Madeira;Herr;Alte Reichsstr. 178;;66464;Homburg;DE;;06841 53232;P;000;D;August_Madeira@Homburg.net;
100;00004442;Irmtraut Koller;Frau;Max-Planck-Str. 123;;63150;Heusenstamm;DE;;06104 554433;P;005;D;Irmtraut_Koller@Heusenstamm.net;
100;00004443;Astrid Rahn;Frau;Karl-Schwaner-Str. 169;;68219;Mannheim;DE;;0621 801740;P;010;D;Astrid_Rahn@Mannheim.net;
100;00004444;Dominik Matthaeus;Herr;Albert-Schweitzer-Str. 142;;75305;Neuenburg;DE;;07082/8950;P;015;D;Dominik_Matthaeus@Neuenburg.net;
100;00004445;Irene Illner;Frau;Akazienweg 280;;27299;Langwedel;DE;;04232 16212;P;000;D;Irene_Illner@Langwedel.net;
100;00004446;Georg Cesari;Herr;Caspar-David-Friedrich-Str. 15;;69190;Walldorf;DE;;06227/57188;P;005;D;Georg_Cesari@Walldorf.net;
100;00004447;Matthias Buehler;Herr;Gartenstr. 174;;69123;Heidelberg;DE;;07254 6442;P;010;D;Matthias_Buehler@Heidelberg.net;
100;00004448;Marta Leisert;Sra.;84 Camelias;;08014;Barcelona;ES;;932374423;P;015;S;Marta_Leisert@Barcelona.net;
100;00004449;Anna Mechler;Frau;N7, 37;;68161;Mannheim;DE;;0621/25871;P;000;D;Anna_Mechler@Mannheim.net;
100;00004450;Carmel Buehler;Dr.;186 Oak Street;;07666;Teaneck;US;;973-331-3069;P;005;E;Carmel_Buehler@Teaneck.net;
100;00004451;Mathilde Madeira;Frau;Erlengrund 125;;68789;St. Leon-Rot;DE;;06227 13813;P;010;D;Mathilde_Madeira@St.Leon-Rot.net;
100;00004452;Irmtraut Legrand;Frau;Max-Planck-Str. 134;;63150;Heusenstamm;DE;;06104 554433;P;015;D;Irmtraut_Legrand@Heusenstamm.net;
100;00004453;Prof. Dr. Anne-Marie van;Frau;Marktplatz 35;;90419;Nuernberg;DE;Bay;0911 584 365;P;000;D;Anne-Marie_Lindwurm@Nuernberg.net;
100;00004454;Lothar Gahl;Herr;Hauptstr. 231;;69180;Walldorf;DE;;06227 12345;P;005;D;Lothar_Gahl@Walldorf.net;
100;00004455;Allen Legrand;Mr.;197 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;010;E;Allen_Legrand@N.Massapequa.net;
100;00004456;Andrej D´Oultrement;Herr;93 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;015;D;Andrej_D´Oultrement@Ljubljana.net;
100;00004457;Lothar Schneider;Herr;Stiftsbogen 98;;81375;Muenchen;DE;BAY;089 8828838;P;000;D;Lothar_Schneider@Muenchen.net;
100;00004458;Annemarie Gueldenpfennig;Frau;Stauboernchenstrasse 159;;67663;Kaiserslautern;DE;RHP;0631 2052399;P;005;D;Annemarie_Gueldenpfennig@Kaiserslautern.;
100;00004459;Christa Babilon;Frau;Ausserhalb 240;;64342;Seeheim-Jugenheim;DE;;06157 93123;P;010;D;Christa_Babilon@Seeheim-Jugenheim.net;
100;00004460;August Lautenbach;Herr;Alte Reichsstr. 65;;66464;Homburg;DE;;06841 53232;P;015;D;August_Lautenbach@Homburg.net;
100;00004461;Simon Benjamin;M;rue de Moillebeau 243;;1211;Genève;CH;;+41 22 730 4003;P;000;F;Simon_Benjamin@Genève.net;
100;00004462;Anna Rahn;Frau;N7, 239;;68161;Mannheim;DE;;0621/25871;P;005;D;Anna_Rahn@Mannheim.net;
100;00004463;Christoph Matthaeus;Mr;253 Federal Avenue;;17844;Washington;US;;221 784 4478;P;010;E;Christoph_Matthaeus@Washington.net;
100;00004464;Illya Goelke;Herr;Im Warmet 228;;69231;Rauenberg;DE;;0800 700707;P;015;D;Illya_Goelke@Rauenberg.net;
100;00004465;Friedrich Montero;Herr;Friedensallee 34;;63263;Neu-Isenburg;DE;;06227 12345;P;000;D;Friedrich_Montero@Neu-Isenburg.net;
100;00004466;Guillermo Gueldenpfennig;Mr.;46 Pza. Pablo Ruiz Picasso;;28020;Madrid;ES;;34914567200;P;005;S;Guillermo_Gueldenpfennig@Madrid.net;
100;00004467;Benjamin Eichbaum;Mr;250 Voodoo Avenue;;63728;New Orleans;US;;+1 552 48959 68876;P;010;E;Benjamin_Eichbaum@NewOrleans.net;
100;00004468;Sophie Hoffen;Frau;Mutterstadter Str. 262;;67105;Schifferstadt;DE;;0049 6235 93317;P;015;D;Sophie_Hoffen@Schifferstadt.net;
100;00004469;Siegfried Goelke;Herr;Schillerstr. 10;;15344;Strausberg;DE;;03342 365749;P;000;D;Siegfried_Goelke@Strausberg.net;
100;00004470;Georg Prinz;Herr;Caspar-David-Friedrich-Str. 12;;69190;Walldorf;DE;;06227/57188;P;005;D;Georg_Prinz@Walldorf.net;
100;00004471;Juan Trensch;Sr.;95 Fuenlabrada;;28017;Madrid;ES;;914782397;P;010;S;Juan_Trensch@Madrid.net;
100;00004472;Pierre Delon;M;198 route de Pégomas;;06130;Grasse;FR;;+33 2 72 69 00 32;P;015;F;Pierre_Delon@Grasse.net;
100;00004473;Salvador Koslowski;Sr.;116 Piedad;;41006;Sevilla;ES;;953345728;P;000;S;Salvador_Koslowski@Sevilla.net;
100;00004474;Ida Jacqmain;Frau;Dudweilerstr. 146;;66386;St. Ingbert;DE;;06894 194285;P;005;D;Ida_Jacqmain@St.Ingbert.net;
100;00004475;Anne-Marie Kramer;Frau;Marktplatz 99;;90419;Nuernberg;DE;Bay;0911 584 365;P;010;D;Anne-Marie_Kramer@Nuernberg.net;
100;00004476;Siegfried Columbo;Herr;Schillerstr. 245;;15344;Strausberg;DE;;03342 365749;P;015;D;Siegfried_Columbo@Strausberg.net;
100;00004477;Mathilde Marshall;Frau;Erlengrund 189;;68789;St. Leon-Rot;DE;;06227 13813;P;000;D;Mathilde_Marshall@St.Leon-Rot.net;
100;00004478;Illya Delon;Herr;Im Warmet 172;;69231;Rauenberg;DE;;0800 700707;P;005;D;Illya_Delon@Rauenberg.net;
100;00004479;Claire Hansmann;Frau;Meerfeldstr. 67;;68163;Mannheim-Lindenhof;DE;;0049 621 8283279;P;010;D;Claire_Hansmann@Mannheim-Lindenhof.net;
100;00004480;Siegfried Hansmann;Herr;Schillerstr. 211;;15344;Strausberg;DE;;03342 365749;P;015;D;Siegfried_Hansmann@Strausberg.net;
100;00004481;Marta Gueldenpfennig;Sra.;254 Camelias;;08014;Barcelona;ES;;932374423;P;000;S;Marta_Gueldenpfennig@Barcelona.net;
100;00004482;Georg Delon;Herr;Caspar-David-Friedrich-Str. 10;;69190;Walldorf;DE;;06227/57188;P;005;D;Georg_Delon@Walldorf.net;
100;00004483;Dominik Buchholm;Herr;Albert-Schweitzer-Str. 164;;75305;Neuenburg;DE;;07082/8950;P;010;D;Dominik_Buchholm@Neuenburg.net;
100;00004484;Andrej Miguel;Herr;179 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;015;D;Andrej_Miguel@Ljubljana.net;
100;00004485;Salvador Gutenberg;Sr.;205 Piedad;;41006;Sevilla;ES;;953345728;P;000;S;Salvador_Gutenberg@Sevilla.net;
100;00004486;Christoph Buehler;Mr;41 Federal Avenue;;17844;Washington;US;;221 784 4478;P;005;E;Christoph_Buehler@Washington.net;
100;00004487;Holm Trensch;Herr;Muehltalstr. 153;;69121;Heidelberg;DE;;06221 54321;P;010;D;Holm_Trensch@Heidelberg.net;
100;00004488;Christoph Columbo;Mr;166 Federal Avenue;;17844;Washington;US;;221 784 4478;P;015;E;Christoph_Columbo@Washington.net;
